@relation R_data_frame

@attribute alpha_0 numeric
@attribute alpha_7 numeric
@attribute alpha_14 numeric
@attribute alpha_21 numeric
@attribute alpha_28 numeric
@attribute alpha_35 numeric
@attribute alpha_42 numeric
@attribute alpha_49 numeric
@attribute alpha_56 numeric
@attribute alpha_63 numeric
@attribute alpha_70 numeric
@attribute alpha_77 numeric
@attribute alpha_84 numeric
@attribute alpha_91 numeric
@attribute alpha_98 numeric
@attribute alpha_105 numeric
@attribute alpha_112 numeric
@attribute alpha_119 numeric
@attribute elu_0 numeric
@attribute elu_30 numeric
@attribute elu_60 numeric
@attribute elu_90 numeric
@attribute elu_120 numeric
@attribute elu_150 numeric
@attribute elu_180 numeric
@attribute elu_210 numeric
@attribute elu_240 numeric
@attribute elu_270 numeric
@attribute elu_300 numeric
@attribute elu_330 numeric
@attribute elu_360 numeric
@attribute elu_390 numeric
@attribute cdc15_10 numeric
@attribute cdc15_30 numeric
@attribute cdc15_50 numeric
@attribute cdc15_70 numeric
@attribute cdc15_90 numeric
@attribute cdc15_110 numeric
@attribute cdc15_130 numeric
@attribute cdc15_150 numeric
@attribute cdc15_170 numeric
@attribute cdc15_190 numeric
@attribute cdc15_210 numeric
@attribute cdc15_230 numeric
@attribute cdc15_250 numeric
@attribute cdc15_270 numeric
@attribute cdc15_290 numeric
@attribute spo_0 numeric
@attribute spo_2 numeric
@attribute spo_5 numeric
@attribute spo_7 numeric
@attribute spo_9 numeric
@attribute spo_11 numeric
@attribute spo5_2 numeric
@attribute spo5_7 numeric
@attribute spo5_11 numeric
@attribute spo__early numeric
@attribute spo__mid numeric
@attribute heat_0 numeric
@attribute heat_10 numeric
@attribute heat_20 numeric
@attribute heat_40 numeric
@attribute heat_80 numeric
@attribute heat_160 numeric
@attribute dtt_15 numeric
@attribute dtt_30 numeric
@attribute dtt_60 numeric
@attribute dtt_120 numeric
@attribute cold_0 numeric
@attribute cold_20 numeric
@attribute cold_40 numeric
@attribute cold_160 numeric
@attribute diau_540 numeric
@attribute diau_660 numeric
@attribute diau_780 numeric
@attribute diau_900 numeric
@attribute diau_1020 numeric
@attribute diau_1140 numeric
@attribute diau_1260 numeric
@attribute class_01.01.03_level3 numeric
@attribute class_01.01.05_level3 numeric
@attribute class_01.01.06_level3 numeric
@attribute class_01.01.09_level3 numeric
@attribute class_01.01.11_level3 numeric
@attribute class_01.01.13_level3 numeric
@attribute class_01.02.02_level3 numeric
@attribute class_01.02.03_level3 numeric
@attribute class_01.02.07_level3 numeric
@attribute class_01.03.01_level3 numeric
@attribute class_01.03.04_level3 numeric
@attribute class_01.03.07_level3 numeric
@attribute class_01.03.10_level3 numeric
@attribute class_01.03.13_level3 numeric
@attribute class_01.03.16_level3 numeric
@attribute class_01.04.04_level3 numeric
@attribute class_01.05.02_level3 numeric
@attribute class_01.05.03_level3 numeric
@attribute class_01.05.05_level3 numeric
@attribute class_01.05.06_level3 numeric
@attribute class_01.05.09_level3 numeric
@attribute class_01.05.11_level3 numeric
@attribute class_01.05.13_level3 numeric
@attribute class_01.05.25_level3 numeric
@attribute class_01.06.02_level3 numeric
@attribute class_01.06.05_level3 numeric
@attribute class_01.06.06_level3 numeric
@attribute class_01.06.10_level3 numeric
@attribute class_01.07.01_level3 numeric
@attribute class_01.07.03_level3 numeric
@attribute class_01.07.04_level3 numeric
@attribute class_01.07.07_level3 numeric
@attribute class_01.20.05_level3 numeric
@attribute class_01.20.15_level3 numeric
@attribute class_01.20.17_level3 numeric
@attribute class_01.20.19_level3 numeric
@attribute class_01.20.31_level3 numeric
@attribute class_01.20.37_level3 numeric
@attribute class_02.01.03_level3 numeric
@attribute class_02.07.01_level3 numeric
@attribute class_02.11.05_level3 numeric
@attribute class_02.13.01_level3 numeric
@attribute class_02.13.03_level3 numeric
@attribute class_02.16.01_level3 numeric
@attribute class_02.16.03_level3 numeric
@attribute class_02.16.11_level3 numeric
@attribute class_02.16.13_level3 numeric
@attribute class_02.45.11_level3 numeric
@attribute class_02.45.15_level3 numeric
@attribute class_10.01.02_level3 numeric
@attribute class_10.01.03_level3 numeric
@attribute class_10.01.05_level3 numeric
@attribute class_10.01.09_level3 numeric
@attribute class_10.01.11_level3 numeric
@attribute class_10.03.01_level3 numeric
@attribute class_10.03.02_level3 numeric
@attribute class_10.03.03_level3 numeric
@attribute class_10.03.04_level3 numeric
@attribute class_10.03.05_level3 numeric
@attribute class_11.02.01_level3 numeric
@attribute class_11.02.02_level3 numeric
@attribute class_11.02.03_level3 numeric
@attribute class_11.04.01_level3 numeric
@attribute class_11.04.02_level3 numeric
@attribute class_11.04.03_level3 numeric
@attribute class_11.06.01_level3 numeric
@attribute class_11.06.02_level3 numeric
@attribute class_11.06.03_level3 numeric
@attribute class_12.01.01_level3 numeric
@attribute class_12.04.01_level3 numeric
@attribute class_12.04.02_level3 numeric
@attribute class_12.04.03_level3 numeric
@attribute class_14.07.01_level3 numeric
@attribute class_14.07.02_level3 numeric
@attribute class_14.07.03_level3 numeric
@attribute class_14.07.04_level3 numeric
@attribute class_14.07.05_level3 numeric
@attribute class_14.07.07_level3 numeric
@attribute class_14.07.09_level3 numeric
@attribute class_14.07.11_level3 numeric
@attribute class_14.13.01_level3 numeric
@attribute class_14.13.04_level3 numeric
@attribute class_16.03.01_level3 numeric
@attribute class_16.03.03_level3 numeric
@attribute class_16.13.01_level3 numeric
@attribute class_16.13.03_level3 numeric
@attribute class_16.17.07_level3 numeric
@attribute class_16.17.09_level3 numeric
@attribute class_16.19.03_level3 numeric
@attribute class_16.19.05_level3 numeric
@attribute class_16.21.05_level3 numeric
@attribute class_16.21.07_level3 numeric
@attribute class_16.21.08_level3 numeric
@attribute class_16.21.11_level3 numeric
@attribute class_16.21.15_level3 numeric
@attribute class_16.21.17_level3 numeric
@attribute class_18.01.01_level3 numeric
@attribute class_18.01.07_level3 numeric
@attribute class_18.02.01_level3 numeric
@attribute class_18.02.03_level3 numeric
@attribute class_18.02.05_level3 numeric
@attribute class_18.02.09_level3 numeric
@attribute class_20.01.01_level3 numeric
@attribute class_20.01.03_level3 numeric
@attribute class_20.01.07_level3 numeric
@attribute class_20.01.09_level3 numeric
@attribute class_20.01.10_level3 numeric
@attribute class_20.01.11_level3 numeric
@attribute class_20.01.13_level3 numeric
@attribute class_20.01.15_level3 numeric
@attribute class_20.01.17_level3 numeric
@attribute class_20.01.21_level3 numeric
@attribute class_20.01.23_level3 numeric
@attribute class_20.01.25_level3 numeric
@attribute class_20.01.26_level3 numeric
@attribute class_20.01.27_level3 numeric
@attribute class_20.03.01_level3 numeric
@attribute class_20.03.02_level3 numeric
@attribute class_20.03.22_level3 numeric
@attribute class_20.03.25_level3 numeric
@attribute class_20.09.01_level3 numeric
@attribute class_20.09.03_level3 numeric
@attribute class_20.09.04_level3 numeric
@attribute class_20.09.05_level3 numeric
@attribute class_20.09.07_level3 numeric
@attribute class_20.09.13_level3 numeric
@attribute class_20.09.14_level3 numeric
@attribute class_20.09.16_level3 numeric
@attribute class_20.09.18_level3 numeric
@attribute class_30.01.05_level3 numeric
@attribute class_30.01.09_level3 numeric
@attribute class_30.05.01_level3 numeric
@attribute class_30.05.02_level3 numeric
@attribute class_32.01.01_level3 numeric
@attribute class_32.01.03_level3 numeric
@attribute class_32.01.04_level3 numeric
@attribute class_32.01.05_level3 numeric
@attribute class_32.01.06_level3 numeric
@attribute class_32.01.07_level3 numeric
@attribute class_32.01.09_level3 numeric
@attribute class_32.01.11_level3 numeric
@attribute class_32.01.13_level3 numeric
@attribute class_32.05.01_level3 numeric
@attribute class_32.05.05_level3 numeric
@attribute class_32.07.01_level3 numeric
@attribute class_32.07.03_level3 numeric
@attribute class_32.07.07_level3 numeric
@attribute class_34.01.01_level3 numeric
@attribute class_34.01.03_level3 numeric
@attribute class_34.07.01_level3 numeric
@attribute class_34.07.02_level3 numeric
@attribute class_34.11.03_level3 numeric
@attribute class_34.11.09_level3 numeric
@attribute class_34.11.11_level3 numeric
@attribute class_34.11.12_level3 numeric
@attribute class_40.01.03_level3 numeric
@attribute class_40.01.05_level3 numeric
@attribute class_40.10.02_level3 numeric
@attribute class_41.01.01_level3 numeric
@attribute class_42.04.03_level3 numeric
@attribute class_42.04.05_level3 numeric
@attribute class_42.10.03_level3 numeric
@attribute class_42.10.05_level3 numeric
@attribute class_42.10.07_level3 numeric
@attribute class_43.01.03_level3 numeric

@data
-0.17,-0.67,-0.2,-0.22,0.14,-0.3,-0.29,-0.1,0.25,-0.01,0.91,0.01,-0.2,-0.18,0.41,0.4,-0.45,-0.49,-1.09,-0.29,0.23,0.21,0.26,0.12,0.06,-0.2,-0.27,-0.15,-0.14,-0.32,-0.25,-0.27,0.49,0.43,-0.23,0.15,0.06,0.29,?,-0.25,-0.04,0.04,-0.4,-0.01,-0.17,-0.49,-0.43,-0.3,-0.25,-0.3,-0.38,-0.23,-0.14,-0.51,-0.34,0.07,-1.18,-1.22,-0.2,-0.81,-0.49,0.1,-0.17,-0.1,-0.76,-0.69,-0.62,-0.49,0.38,-0.06,0.16,0.33,0.23,-0.03,-0.17,-0.58,-0.56,-1.22,-0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,-0.04,0.03,0.03,-0.18,-0.23,0.15,0.58,-0.01,-0.2,0.42,-0.12,-0.03,-0.23,0.31,0.53,-0.09,0.38,-0.18,-0.29,-0.2,-0.06,0.1,-0.09,-0.17,-0.3,-0.47,-0.34,-0.84,-0.64,-0.81,-0.58,-0.04,0.15,0.08,-0.06,0.07,0.11,-0.06,-0.01,-0.17,?,0.01,0.33,-0.25,-0.18,-0.94,0.19,-0.92,-0.74,-1.22,-0.81,-0.56,-0.32,-0.49,-0.06,-1.89,-2.12,0.03,-0.3,-0.42,-0.32,-0.1,-0.25,-0.12,-0.12,-0.79,-0.81,-0.06,0.77,?,0.14,0.31,-0.06,0.06,-0.79,-1.06,-1.03,-1.06,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56,0.28,0.24,0.37,0.24,0.34,0.24,0.53,0.48,0.01,0.52,0.04,0.21,0.11,0.43,0.3,0.19,-0.09,-0.43,-0.3,0.32,0.46,0.72,0.65,0.64,0.24,0.08,0.26,0.14,0.12,-0.06,-0.14,0.3,0.31,0.43,0.63,0.57,0.34,0.34,0.31,0.06,0.2,0.26,-0.34,0.04,-0.06,-0.03,-0.07,-0.69,-0.54,-1.15,-1.47,-1.29,-0.1,-0.84,-0.81,-1.89,-2.06,0.04,-0.36,-0.97,-0.97,-0.43,-0.56,0.82,-0.94,0.29,-0.15,0.24,-0.09,-0.2,-0.03,0.4,?,-0.12,-0.74,-0.76,-1.06,-1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.41,-0.32,0.07,-0.06,0.07,0.15,-0.12,0.24,0.54,-0.12,0.33,0.04,0.1,0.07,0.16,0.55,-0.23,0.19,-0.89,-0.3,-0.17,-0.25,-0.03,0.06,0.26,-0.14,-0.32,-0.17,-0.04,-0.32,-0.32,-0.3,-0.62,-0.64,-0.12,0.08,-0.2,-0.17,-0.51,-0.32,?,-0.15,-0.23,-0.2,-1.18,-0.56,-0.23,-0.12,0.2,-0.62,-1.12,-0.38,-0.58,0.31,-0.74,-0.1,-0.04,-0.4,-0.43,-1.36,-0.71,-0.58,-0.76,-0.43,-0.03,-0.22,-0.17,-0.4,-0.15,-0.15,-0.27,-0.4,0.28,0.04,0.32,-0.47,-1.06,0.03,-0.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.15,0.11,-0.23,0.33,0.03,0.4,0.11,0.1,-0.09,0.04,-0.04,0.26,0.1,0.16,0.07,0.19,0.06,0.16,-0.07,-0.1,-0.14,?,-0.23,0.15,0.04,-0.04,-0.04,0.04,0.1,-0.09,0.03,-0.1,-0.69,0.07,0.15,-0.17,0.11,-0.1,-0.25,-0.15,0.1,0.1,-0.36,?,-0.01,-0.3,-0.38,-0.15,0.03,?,-0.54,-0.69,-0.32,-0.15,-0.47,-0.23,-0.38,-0.51,-0.18,-0.34,-0.14,-0.23,-0.09,0.08,-0.36,-0.17,-0.12,-0.27,-0.22,-0.36,-0.09,0.14,0.26,0.1,-0.07,-0.25,-0.23,-0.38,-0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.6,-0.97,1.25,0.83,0.9,0.44,0.03,-0.58,-1.15,-0.81,0.62,1.1,0.95,0.26,0.31,-0.06,-0.45,-0.92,-0.84,-2.4,-1.29,-0.62,-0.1,0.32,0.15,0.21,0.26,0.2,-0.09,-0.06,-0.36,-0.03,-1.12,1.43,1.04,0.39,-0.38,-1.09,0.42,1.21,1.08,-0.29,-0.23,-0.36,-0.17,-0.09,-0.07,0.36,0.23,-1.03,-1.89,-1.64,-1.22,1.55,-0.42,0.18,-1,-2.18,-0.34,-1.12,-0.67,0.56,-0.67,-0.18,-0.01,?,-0.12,-0.09,-0.45,0.03,-0.18,-1.36,-0.27,-0.06,-0.47,-0.62,-0.14,-1.94,-1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.79,-0.51,-0.79,-0.62,-0.64,?,-0.04,0.14,-0.04,-0.23,-0.92,-0.51,-0.51,-0.25,-0.34,-0.07,0.12,-0.03,0.38,0.36,0.12,0.07,0.16,0.06,0.11,0.33,0.29,0.36,0.57,0.19,0.23,0.38,-1.18,-1,-0.56,-0.23,0.15,0.16,-0.42,-0.45,0.81,0.12,0.24,0.01,-2,-0.29,0.07,0.01,-0.56,-1.32,-1.18,-0.32,0.23,0.82,0.31,1.14,-0.74,-1.47,-0.06,-0.42,-0.06,-0.54,-0.56,0.18,0.42,0.14,0.15,?,-0.12,0.45,-0.36,0.04,-0.07,-0.49,-0.18,-0.3,-0.27,0.2,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.79,5.07,3.01,0.86,0.16,-0.07,0.14,0.16,-0.2,-0.22,-0.34,0.07,-0.42,0.77,-0.14,0.15,0.04,?,-0.49,-0.81,-0.79,-0.97,-0.62,-0.36,0.24,-0.69,-0.32,-0.71,-0.23,-0.86,-0.92,-0.86,-1.03,-0.56,-0.81,-0.67,-0.69,-0.38,-0.47,0.8,-0.89,-1.03,0.41,0.65,-1.18,-0.32,-0.97,-0.71,-0.69,0.07,2.11,0.4,0.46,-1.12,0.41,-0.42,0.38,0.94,-0.25,-0.79,0.28,0.76,-0.34,0.1,-0.86,-0.51,?,-0.97,-0.09,0.54,0.14,0.14,-1.03,-0.62,0.03,-0.23,-0.81,0.26,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.29,-0.14,-0.3,-0.34,-0.86,0.14,-0.22,0.2,0.08,0.32,?,-0.27,-0.25,-0.34,-0.94,-0.01,-0.17,0.07,0.49,0.1,0.33,-1.03,-0.06,-0.14,0.16,-0.23,-0.3,0.04,0.03,-0.06,-0.22,-0.01,-0.67,-0.69,-0.49,-0.25,-0.17,-0.2,-0.42,-0.34,-0.47,-0.2,-0.18,-0.27,-0.42,-0.47,-0.4,0.15,0.37,-0.07,0.69,0.45,0.61,0.25,0.49,0.25,0.54,0.7,1.24,0.07,0.01,-0.32,-0.54,0.06,0.24,0.18,-0.07,0.06,-0.71,0.31,-0.32,-0.06,-0.51,-0.23,-0.03,-0.58,-0.71,0.74,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.38,-0.01,-0.32,-0.18,?,0.14,-0.01,-0.2,-0.15,-0.04,-0.67,-0.03,-0.29,-0.29,-0.29,-0.18,-0.07,-0.2,0.11,-0.09,-0.09,0.25,0.2,-0.03,?,-0.25,-0.36,-0.15,0.2,-0.43,-0.38,-0.1,0.34,0.68,0.36,-0.42,-0.4,0.12,-0.45,0.57,1.47,-0.47,-0.29,0.31,0.07,-0.32,0.12,-0.22,0.11,-0.06,-0.01,0.14,0.15,0.25,0.07,-0.42,0.18,0.1,0.16,0.07,-0.15,-0.27,-0.54,2.06,0.03,0.6,-0.22,-0.07,-0.29,0.83,-0.04,0.19,-0.06,-0.14,0.1,-0.1,-0.27,0.11,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.56,-0.43,-0.43,-0.18,-0.12,-0.03,-0.09,-0.51,-0.23,-0.23,-0.25,-0.4,-0.04,-0.32,-0.07,-0.3,-0.54,-0.43,-0.43,-0.27,0.24,0.21,-0.32,0.2,0.21,0.19,-0.01,0.01,0.23,0.15,-0.09,-0.03,-0.64,-0.56,-0.51,-0.09,-0.27,-0.29,-0.12,-0.01,0.41,-0.2,-0.3,0.24,-0.47,-0.49,-0.4,?,0.32,-0.06,-0.27,-0.15,0.5,0.04,-0.43,0.07,0.54,-0.38,-0.47,-0.17,-0.04,-0.76,-0.34,-0.23,0.19,-0.74,-0.38,-0.58,-0.67,1.41,-0.92,-0.81,0.08,0.01,0.42,0.24,0.24,-0.22,-0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0.26,0.52,-0.1,0.14,-0.38,-0.01,-0.07,-0.07,0.16,0.04,0.18,-0.03,-0.14,-0.17,-0.14,-0.17,-0.12,0.24,-0.42,-0.29,-0.58,-0.29,-0.27,-0.2,-0.14,-0.25,-0.38,-0.17,0.31,-0.18,?,0.43,0.62,0.21,-0.1,0.38,0.76,0.24,0.58,-0.36,0.6,0.14,0.33,0.88,0.37,0.24,-0.1,0.11,-0.49,-0.25,-0.17,-0.4,0.46,-0.22,?,0.18,-0.54,0.11,0.61,0.24,0.38,-0.14,0.12,-0.89,-0.54,-0.97,-1.06,0.5,0.42,1.26,0.45,-0.34,-0.03,0.26,-0.3,-0.01,1.49,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.27,0.08,-0.14,-0.29,-0.14,0.08,0.01,-0.14,0.36,-0.42,-0.22,0.12,0.03,-0.29,-0.12,0.03,0.29,-0.4,-0.47,-0.12,0.44,0.33,0.11,0.37,-0.04,-0.23,0.03,0.18,-0.38,-0.56,-0.4,0.43,0.38,0.24,-0.15,?,0.12,?,-0.4,-0.38,0.07,-0.34,-0.47,-0.14,-0.42,-0.36,-0.03,0.08,0.21,0.52,0.1,0.16,-0.27,-0.6,0.51,0.16,1.16,-0.32,-0.64,-0.25,-0.62,-0.2,-0.51,-0.25,0.1,-0.6,-0.22,-0.09,0.36,0.43,0.87,0.03,?,0.32,-0.17,-0.2,-0.09,-0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.36,0.4,-0.17,-0.25,0.03,-0.17,0.21,-0.01,-0.04,-0.27,-0.18,-0.23,0.11,-0.36,0.04,0.04,-0.3,-0.03,-0.84,-0.22,-0.4,-0.06,-0.01,-0.2,-0.12,0.07,-0.14,0.23,-0.23,-0.14,-0.62,-0.06,-0.79,0.12,-0.36,-0.03,-0.38,-0.32,-0.43,0.08,-0.04,-0.25,-0.81,0.1,-0.56,-0.36,-0.49,-0.43,-0.43,-0.3,-0.03,-0.1,0.1,-0.43,0.03,0.1,-0.27,-0.07,0.25,-0.09,0.37,0.57,0.23,0.25,-0.47,-0.29,-0.47,-0.36,-0.04,0.48,-0.2,1.52,-0.04,-0.27,-0.04,-0.43,-0.51,-0.89,-0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
